Gene ID,Gene Type,Chrom,Gene Size
ENSG00000174917,Non-Cancer,AUTO,2475
ENSG00000174514,Non-Cancer,AUTO,34033
ENSG00000198001,Non-Cancer,AUTO,30599
ENSG00000144426,Non-Cancer,AUTO,211499
ENSG00000127311,Non-Cancer,AUTO,45100
ENSG00000152591,Non-Cancer,AUTO,8381
ENSG00000106723,Non-Cancer,AUTO,90275
ENSG00000152592,Non-Cancer,AUTO,14054
ENSG00000163625,Non-Cancer,AUTO,296781
ENSG00000134160,Non-Cancer,AUTO,160212
ENSG00000135898,Non-Cancer,AUTO,53748
ENSG00000160963,Non-Cancer,AUTO,196204
ENSG00000188229,Non-Cancer,AUTO,2494
ENSG00000145331,Non-Cancer,AUTO,17323
ENSG00000135778,Non-Cancer,AUTO,33277
ENSG00000164161,Non-Cancer,AUTO,99250
ENSG00000166220,Non-Cancer,AUTO,14162
ENSG00000188163,Non-Cancer,AUTO,4186
ENSG00000060656,Non-Cancer,AUTO,90297
ENSG00000158711,Non-Cancer,AUTO,34406
ENSG00000155974,Non-Cancer,AUTO,721731
ENSG00000181733,Non-Cancer,AUTO,10526
ENSG00000179477,Non-Cancer,AUTO,15067
ENSG00000143674,Non-Cancer,AUTO,57380
ENSG00000074842,Non-Cancer,AUTO,28996
ENSG00000157388,Non-Cancer,AUTO,484770
ENSG00000158715,Non-Cancer,AUTO,22608
ENSG00000204131,Non-Cancer,X,250932
ENSG00000089248,Non-Cancer,AUTO,10135
ENSG00000167785,Non-Cancer,AUTO,26158
ENSG00000135750,Non-Cancer,AUTO,58508
ENSG00000138764,Non-Cancer,AUTO,276237
ENSG00000130988,Non-Cancer,X,14959
ENSG00000069275,Non-Cancer,AUTO,37457
ENSG00000185361,Non-Cancer,AUTO,16050
ENSG00000266733,Non-Cancer,AUTO,6381
ENSG00000173699,Non-Cancer,AUTO,34731
ENSG00000242732,Non-Cancer,X,4791
ENSG00000168016,Non-Cancer,AUTO,118278
ENSG00000140557,Non-Cancer,AUTO,74900
ENSG00000143001,Non-Cancer,AUTO,11501
ENSG00000183780,Non-Cancer,AUTO,419583
ENSG00000147724,Non-Cancer,AUTO,366799
ENSG00000162399,Non-Cancer,AUTO,13591
ENSG00000187109,Non-Cancer,AUTO,48446
ENSG00000119866,Non-Cancer,AUTO,104634
ENSG00000058056,Non-Cancer,AUTO,136646
ENSG00000148288,Non-Cancer,AUTO,10997
ENSG00000117280,Non-Cancer,AUTO,7474
ENSG00000204390,Non-Cancer,AUTO,5446
ENSG00000169174,Non-Cancer,AUTO,25304
ENSG00000168275,Non-Cancer,AUTO,10593
ENSG00000078618,Non-Cancer,AUTO,89746
ENSG00000204389,Non-Cancer,AUTO,2482
ENSG00000170571,Non-Cancer,AUTO,47056
ENSG00000204388,Non-Cancer,AUTO,2520
ENSG00000108231,Non-Cancer,AUTO,48463
ENSG00000179148,Non-Cancer,AUTO,23147
ENSG00000151276,Non-Cancer,AUTO,685309
ENSG00000059588,Non-Cancer,AUTO,87790
ENSG00000198046,Non-Cancer,AUTO,38740
ENSG00000088827,Non-Cancer,AUTO,20158
ENSG00000177300,Non-Cancer,AUTO,2580
ENSG00000163285,Non-Cancer,AUTO,88312
ENSG00000151718,Non-Cancer,AUTO,221484
ENSG00000225940,Non-Cancer,AUTO,94665
ENSG00000167202,Non-Cancer,AUTO,93688
ENSG00000150991,Non-Cancer,AUTO,5764
ENSG00000133065,Non-Cancer,AUTO,24655
ENSG00000136754,Non-Cancer,AUTO,114494
ENSG00000159182,Non-Cancer,AUTO,803
ENSG00000131686,Non-Cancer,AUTO,29225
ENSG00000229637,Non-Cancer,AUTO,1590
ENSG00000168264,Non-Cancer,AUTO,5256
ENSG00000171517,Non-Cancer,AUTO,81611
ENSG00000197768,Non-Cancer,AUTO,2222
ENSG00000160208,Non-Cancer,AUTO,36531
ENSG00000184194,Non-Cancer,X,31524
ENSG00000151332,Non-Cancer,AUTO,22118
ENSG00000143110,Non-Cancer,AUTO,4720
ENSG00000153898,Non-Cancer,AUTO,71530
ENSG00000197125,Non-Cancer,AUTO,8251
ENSG00000147123,Non-Cancer,X,3288
ENSG00000005001,Non-Cancer,AUTO,5443
ENSG00000174080,Non-Cancer,AUTO,5378
ENSG00000204387,Non-Cancer,AUTO,5158
ENSG00000162877,Non-Cancer,AUTO,22110
ENSG00000137860,Non-Cancer,AUTO,25615
ENSG00000182872,Non-Cancer,X,41944
ENSG00000000938,Non-Cancer,AUTO,23213
ENSG00000173726,Non-Cancer,AUTO,19600
ENSG00000184271,Non-Cancer,AUTO,30772
ENSG00000100583,Non-Cancer,AUTO,14808
ENSG00000214960,Non-Cancer,AUTO,333795
ENSG00000124222,Non-Cancer,AUTO,28273
ENSG00000100580,Non-Cancer,AUTO,42088
ENSG00000118007,Non-Cancer,AUTO,416170
ENSG00000179832,Non-Cancer,AUTO,113924
ENSG00000174502,Non-Cancer,AUTO,30412
ENSG00000282608,Non-Cancer,AUTO,4331
ENSG00000111300,Non-Cancer,AUTO,82333
ENSG00000121933,Non-Cancer,AUTO,80614
ENSG00000173714,Non-Cancer,AUTO,7698
ENSG00000164300,Non-Cancer,AUTO,144428
ENSG00000130561,Non-Cancer,AUTO,39239
ENSG00000169860,Non-Cancer,AUTO,6746
ENSG00000135547,Non-Cancer,AUTO,13605
ENSG00000197241,Non-Cancer,AUTO,23045
ENSG00000136021,Non-Cancer,AUTO,74584
ENSG00000183166,Non-Cancer,AUTO,667660
ENSG00000160256,Non-Cancer,AUTO,36979
ENSG00000159433,Non-Cancer,AUTO,145322
ENSG00000080546,Non-Cancer,AUTO,108382
ENSG00000064703,Non-Cancer,AUTO,12771
ENSG00000130479,Non-Cancer,AUTO,15274
ENSG00000159674,Non-Cancer,AUTO,42030
ENSG00000164574,Non-Cancer,AUTO,230254
ENSG00000275183,Non-Cancer,AUTO,1915
ENSG00000125730,Non-Cancer,AUTO,52858
ENSG00000167615,Non-Cancer,AUTO,13150
ENSG00000090686,Non-Cancer,AUTO,105308
ENSG00000111640,Non-Cancer,AUTO,4447
ENSG00000170584,Non-Cancer,AUTO,13614
ENSG00000121552,Non-Cancer,AUTO,16728
ENSG00000181467,Non-Cancer,AUTO,8350
ENSG00000139910,Non-Cancer,AUTO,154661
ENSG00000166689,Non-Cancer,AUTO,237126
ENSG00000166224,Non-Cancer,AUTO,65212
ENSG00000162624,Non-Cancer,AUTO,33099
ENSG00000197852,Non-Cancer,AUTO,58794
ENSG00000160124,Non-Cancer,AUTO,23640
ENSG00000113328,Non-Cancer,AUTO,8582
ENSG00000187492,Non-Cancer,AUTO,9103
ENSG00000101333,Non-Cancer,AUTO,412479
ENSG00000276600,Non-Cancer,AUTO,26721
ENSG00000029559,Non-Cancer,AUTO,12854
ENSG00000125816,Non-Cancer,AUTO,2661
ENSG00000189409,Non-Cancer,AUTO,3168
ENSG00000163602,Non-Cancer,AUTO,74796
ENSG00000162402,Non-Cancer,AUTO,148754
ENSG00000037749,Non-Cancer,AUTO,181572
ENSG00000118257,Non-Cancer,AUTO,116143
ENSG00000157703,Non-Cancer,AUTO,107067
ENSG00000196188,Non-Cancer,AUTO,14645
ENSG00000139433,Non-Cancer,AUTO,29545
ENSG00000106648,Non-Cancer,AUTO,63555
ENSG00000141232,Non-Cancer,AUTO,5755
ENSG00000162643,Non-Cancer,AUTO,133991
ENSG00000250821,Non-Cancer,AUTO,17668
ENSG00000128159,Non-Cancer,AUTO,27303
ENSG00000131183,Non-Cancer,AUTO,19613
ENSG00000125255,Non-Cancer,AUTO,22848
ENSG00000106018,Non-Cancer,AUTO,116782
ENSG00000130695,Non-Cancer,AUTO,44885
ENSG00000165555,Non-Cancer,AUTO,29496
ENSG00000125820,Non-Cancer,AUTO,3016
ENSG00000055147,Non-Cancer,AUTO,48808
ENSG00000150990,Non-Cancer,AUTO,42297
ENSG00000139053,Non-Cancer,AUTO,8843
ENSG00000221838,Non-Cancer,AUTO,8796
ENSG00000170190,Non-Cancer,AUTO,18435
ENSG00000278570,Non-Cancer,AUTO,25621
ENSG00000125534,Non-Cancer,AUTO,1482
ENSG00000263961,Non-Cancer,AUTO,49736
ENSG00000124145,Non-Cancer,AUTO,23136
ENSG00000061455,Non-Cancer,AUTO,105145
ENSG00000129484,Non-Cancer,AUTO,14323
ENSG00000137968,Non-Cancer,AUTO,408985
ENSG00000152904,Non-Cancer,AUTO,17182
ENSG00000131196,Non-Cancer,AUTO,133469
ENSG00000138095,Non-Cancer,AUTO,109497
ENSG00000203818,Non-Cancer,AUTO,410
ENSG00000125734,Non-Cancer,AUTO,7689
ENSG00000173762,Non-Cancer,AUTO,2734
ENSG00000263513,Non-Cancer,AUTO,16601
ENSG00000152595,Non-Cancer,AUTO,25406
ENSG00000198049,Non-Cancer,AUTO,8007
ENSG00000073670,Non-Cancer,AUTO,22815
ENSG00000114790,Non-Cancer,AUTO,136824
ENSG00000215440,Non-Cancer,AUTO,30107
ENSG00000184992,Non-Cancer,AUTO,37531
ENSG00000117016,Non-Cancer,AUTO,44978
ENSG00000186509,Non-Cancer,AUTO,157735
ENSG00000185614,Non-Cancer,AUTO,1776
ENSG00000279051,Non-Cancer,AUTO,1001
ENSG00000103018,Non-Cancer,AUTO,41741
ENSG00000172377,Non-Cancer,AUTO,8788
ENSG00000271567,Non-Cancer,AUTO,784
ENSG00000181541,Non-Cancer,AUTO,2771
ENSG00000176125,Non-Cancer,AUTO,995
ENSG00000094914,Non-Cancer,AUTO,17408
ENSG00000205856,Non-Cancer,AUTO,10316
ENSG00000188739,Non-Cancer,AUTO,30274
ENSG00000198589,Non-Cancer,AUTO,751196
ENSG00000061938,Non-Cancer,AUTO,48581
ENSG00000266028,Non-Cancer,AUTO,261098
ENSG00000266338,Non-Cancer,AUTO,40288
ENSG00000102755,Non-Cancer,AUTO,194801
ENSG00000149428,Non-Cancer,AUTO,13013
ENSG00000170948,Non-Cancer,AUTO,10942
ENSG00000138792,Non-Cancer,AUTO,199552
ENSG00000198722,Non-Cancer,AUTO,243346
ENSG00000256294,Non-Cancer,AUTO,22635
ENSG00000184205,Non-Cancer,X,6173
ENSG00000100983,Non-Cancer,AUTO,27594
ENSG00000179520,Non-Cancer,AUTO,64980
ENSG00000100711,Non-Cancer,AUTO,17938
ENSG00000284770,Non-Cancer,AUTO,85083
ENSG00000151490,Non-Cancer,AUTO,275002
ENSG00000114544,Non-Cancer,AUTO,95206
ENSG00000055732,Non-Cancer,AUTO,30417
ENSG00000267680,Non-Cancer,AUTO,15547
ENSG00000254995,Non-Cancer,AUTO,63976
ENSG00000185332,Non-Cancer,AUTO,19404
ENSG00000142192,Non-Cancer,AUTO,290578
ENSG00000125458,Non-Cancer,AUTO,1570
ENSG00000279782,Non-Cancer,AUTO,659
ENSG00000185758,Non-Cancer,AUTO,662
ENSG00000132622,Non-Cancer,AUTO,20444
ENSG00000066933,Non-Cancer,AUTO,296288
ENSG00000168564,Non-Cancer,AUTO,3607
ENSG00000125089,Non-Cancer,AUTO,59731
ENSG00000120833,Non-Cancer,AUTO,13673
ENSG00000179111,Non-Cancer,AUTO,3502
ENSG00000196369,Non-Cancer,AUTO,208263
ENSG00000120278,Non-Cancer,AUTO,243782
ENSG00000196419,Non-Cancer,AUTO,42929
ENSG00000181143,Non-Cancer,AUTO,132498
ENSG00000204386,Non-Cancer,AUTO,5247
ENSG00000148459,Non-Cancer,AUTO,49139
ENSG00000125449,Non-Cancer,AUTO,20313
ENSG00000196550,Non-Cancer,AUTO,18235
ENSG00000170703,Non-Cancer,AUTO,54979
ENSG00000012504,Non-Cancer,AUTO,90705
ENSG00000215784,Non-Cancer,AUTO,16696
ENSG00000205858,Non-Cancer,AUTO,54688
ENSG00000109756,Non-Cancer,AUTO,257161
ENSG00000068079,Non-Cancer,AUTO,7731
ENSG00000171243,Non-Cancer,AUTO,69099
ENSG00000172724,Non-Cancer,AUTO,1710
ENSG00000256374,Non-Cancer,AUTO,494
ENSG00000114757,Non-Cancer,AUTO,242095
ENSG00000172538,Non-Cancer,AUTO,2854
ENSG00000123405,Non-Cancer,AUTO,9010
ENSG00000166913,Non-Cancer,AUTO,22856
ENSG00000081760,Non-Cancer,AUTO,77954
ENSG00000115241,Non-Cancer,AUTO,28493
ENSG00000139436,Non-Cancer,AUTO,66597
ENSG00000167371,Non-Cancer,AUTO,4510
ENSG00000114023,Non-Cancer,AUTO,28158
ENSG00000111481,Non-Cancer,AUTO,50647
ENSG00000263528,Non-Cancer,AUTO,26413
ENSG00000170473,Non-Cancer,AUTO,31205
ENSG00000179094,Non-Cancer,AUTO,16034
ENSG00000103111,Non-Cancer,AUTO,11570
ENSG00000065357,Non-Cancer,AUTO,26708
ENSG00000167617,Non-Cancer,AUTO,8238
ENSG00000275342,Non-Cancer,AUTO,68762
ENSG00000196981,Non-Cancer,AUTO,3719
ENSG00000162825,Non-Cancer,AUTO,115878
ENSG00000137077,Non-Cancer,AUTO,1119
ENSG00000103495,Non-Cancer,AUTO,5058
ENSG00000114030,Non-Cancer,AUTO,92996
ENSG00000166974,Non-Cancer,AUTO,166542
ENSG00000106070,Non-Cancer,AUTO,203399
ENSG00000166508,Non-Cancer,AUTO,9212
ENSG00000159082,Non-Cancer,AUTO,99289
ENSG00000168843,Non-Cancer,AUTO,780138
ENSG00000134533,Non-Cancer,AUTO,240892
ENSG00000128191,Non-Cancer,AUTO,31645
ENSG00000031691,Non-Cancer,AUTO,29729
ENSG00000166192,Non-Cancer,AUTO,29430
ENSG00000185697,Non-Cancer,AUTO,52072
ENSG00000151365,Non-Cancer,AUTO,4490
ENSG00000122194,Non-Cancer,AUTO,51077
ENSG00000259112,Non-Cancer,AUTO,62894
ENSG00000128253,Non-Cancer,AUTO,13042
ENSG00000205078,Non-Cancer,AUTO,13818
ENSG00000101213,Non-Cancer,AUTO,9369
ENSG00000099901,Non-Cancer,AUTO,11419
ENSG00000220205,Non-Cancer,AUTO,4397
ENSG00000151366,Non-Cancer,AUTO,11915
ENSG00000182179,Non-Cancer,AUTO,8739
ENSG00000109618,Non-Cancer,AUTO,40428
ENSG00000133256,Non-Cancer,AUTO,45198
ENSG00000134109,Non-Cancer,AUTO,32311
ENSG00000151364,Non-Cancer,AUTO,30476
ENSG00000169442,Non-Cancer,AUTO,2566
ENSG00000169372,Non-Cancer,AUTO,217465
ENSG00000013364,Non-Cancer,AUTO,27645
ENSG00000204161,Non-Cancer,AUTO,33860
ENSG00000164916,Non-Cancer,AUTO,89134
ENSG00000142669,Non-Cancer,AUTO,2346
ENSG00000135486,Non-Cancer,AUTO,6895
ENSG00000158062,Non-Cancer,AUTO,37035
ENSG00000106128,Non-Cancer,AUTO,54585
ENSG00000171385,Non-Cancer,AUTO,218493
ENSG00000134108,Non-Cancer,AUTO,58692
ENSG00000100191,Non-Cancer,AUTO,36865
ENSG00000234545,Non-Cancer,AUTO,29601
ENSG00000099899,Non-Cancer,AUTO,5526
ENSG00000169045,Non-Cancer,AUTO,20606
ENSG00000154328,Non-Cancer,AUTO,17707
ENSG00000118596,Non-Cancer,AUTO,193788
ENSG00000168944,Non-Cancer,AUTO,78707
ENSG00000143486,Non-Cancer,AUTO,41171
ENSG00000120756,Non-Cancer,AUTO,117277
ENSG00000214309,Non-Cancer,AUTO,1804
ENSG00000104635,Non-Cancer,AUTO,66880
ENSG00000166997,Non-Cancer,AUTO,5898
ENSG00000156234,Non-Cancer,AUTO,100081
ENSG00000139364,Non-Cancer,AUTO,475541
ENSG00000205108,Non-Cancer,AUTO,6412
ENSG00000280789,Non-Cancer,AUTO,4165
ENSG00000100284,Non-Cancer,AUTO,48719
ENSG00000155545,Non-Cancer,AUTO,52073
ENSG00000106290,Non-Cancer,AUTO,12771
ENSG00000110079,Non-Cancer,AUTO,28431
ENSG00000170545,Non-Cancer,AUTO,26332
ENSG00000143479,Non-Cancer,AUTO,48883
ENSG00000182670,Non-Cancer,AUTO,129886
ENSG00000072274,Non-Cancer,AUTO,55006
ENSG00000186513,Non-Cancer,AUTO,4983
ENSG00000170953,Non-Cancer,AUTO,5698
ENSG00000203972,Non-Cancer,AUTO,27089
ENSG00000196119,Non-Cancer,AUTO,16282
ENSG00000117262,Non-Cancer,AUTO,62658
ENSG00000182552,Non-Cancer,AUTO,19590
ENSG00000151239,Non-Cancer,AUTO,12652
ENSG00000132780,Non-Cancer,AUTO,35058
ENSG00000197887,Non-Cancer,AUTO,979
ENSG00000142002,Non-Cancer,AUTO,49449
ENSG00000154143,Non-Cancer,AUTO,8866
ENSG00000280204,Non-Cancer,AUTO,3364
ENSG00000180475,Non-Cancer,AUTO,1036
ENSG00000125813,Non-Cancer,AUTO,12827
ENSG00000197261,Non-Cancer,AUTO,11261
ENSG00000162889,Non-Cancer,AUTO,49339
ENSG00000183283,Non-Cancer,AUTO,33070
ENSG00000110723,Non-Cancer,AUTO,88307
ENSG00000173926,Non-Cancer,AUTO,163094
ENSG00000172772,Non-Cancer,AUTO,1468
ENSG00000178234,Non-Cancer,AUTO,96673
ENSG00000138399,Non-Cancer,AUTO,44126
ENSG00000159692,Non-Cancer,AUTO,38505
ENSG00000197786,Non-Cancer,AUTO,945
ENSG00000172769,Non-Cancer,AUTO,4410
ENSG00000172365,Non-Cancer,AUTO,6857
ENSG00000162407,Non-Cancer,AUTO,150554
ENSG00000176273,Non-Cancer,AUTO,62089
ENSG00000155542,Non-Cancer,AUTO,16272
ENSG00000172362,Non-Cancer,AUTO,3681
ENSG00000166926,Non-Cancer,AUTO,61765
ENSG00000175073,Non-Cancer,AUTO,38730
ENSG00000136634,Non-Cancer,AUTO,4892
ENSG00000166928,Non-Cancer,AUTO,39226
ENSG00000172986,Non-Cancer,AUTO,110065
ENSG00000244274,Non-Cancer,AUTO,4553
ENSG00000132963,Non-Cancer,AUTO,19821
ENSG00000255423,Non-Cancer,AUTO,1678
ENSG00000139354,Non-Cancer,AUTO,54603
ENSG00000211448,Non-Cancer,AUTO,190230
ENSG00000163605,Non-Cancer,AUTO,72414
ENSG00000145414,Non-Cancer,AUTO,56848
ENSG00000138767,Non-Cancer,AUTO,106228
ENSG00000142224,Non-Cancer,AUTO,44111
ENSG00000166340,Non-Cancer,AUTO,6722
ENSG00000198283,Non-Cancer,AUTO,930
ENSG00000090989,Non-Cancer,AUTO,51418
ENSG00000011028,Non-Cancer,AUTO,66196
ENSG00000272886,Non-Cancer,AUTO,64182
ENSG00000112077,Non-Cancer,AUTO,31726
ENSG00000138032,Non-Cancer,AUTO,76415
ENSG00000120949,Non-Cancer,AUTO,80830
ENSG00000162891,Non-Cancer,AUTO,3869
ENSG00000143079,Non-Cancer,AUTO,67275
ENSG00000128567,Non-Cancer,AUTO,57955
ENSG00000168538,Non-Cancer,AUTO,54327
ENSG00000018699,Non-Cancer,AUTO,193019
ENSG00000182346,Non-Cancer,AUTO,25167
ENSG00000166927,Non-Cancer,AUTO,17469
ENSG00000016391,Non-Cancer,AUTO,34055
ENSG00000266074,Non-Cancer,AUTO,70857
ENSG00000162076,Non-Cancer,AUTO,16196
ENSG00000105486,Non-Cancer,AUTO,55158
ENSG00000173992,Non-Cancer,AUTO,13198
ENSG00000164093,Non-Cancer,AUTO,24700
ENSG00000144868,Non-Cancer,AUTO,359401
ENSG00000106436,Non-Cancer,AUTO,15971
ENSG00000197249,Non-Cancer,AUTO,13946
ENSG00000174827,Non-Cancer,AUTO,37296
ENSG00000254806,Non-Cancer,AUTO,47410
ENSG00000144481,Non-Cancer,AUTO,102124
ENSG00000066136,Non-Cancer,AUTO,79955
ENSG00000182667,Non-Cancer,AUTO,966344
ENSG00000126709,Non-Cancer,AUTO,6157
ENSG00000178105,Non-Cancer,AUTO,275905
ENSG00000116489,Non-Cancer,AUTO,52446
ENSG00000183476,Non-Cancer,AUTO,27101
ENSG00000164241,Non-Cancer,AUTO,30934
ENSG00000204070,Non-Cancer,AUTO,14861
ENSG00000182791,Non-Cancer,AUTO,2907
ENSG00000103740,Non-Cancer,AUTO,78220
ENSG00000094631,Non-Cancer,X,23605
ENSG00000205002,Non-Cancer,AUTO,6288
ENSG00000137955,Non-Cancer,AUTO,8882
ENSG00000110367,Non-Cancer,AUTO,43383
ENSG00000174953,Non-Cancer,AUTO,51951
ENSG00000186141,Non-Cancer,AUTO,18417
ENSG00000170929,Non-Cancer,AUTO,8608
ENSG00000154485,Non-Cancer,AUTO,9368
ENSG00000170819,Non-Cancer,AUTO,75227
ENSG00000162894,Non-Cancer,AUTO,18861
ENSG00000134245,Non-Cancer,AUTO,63624
ENSG00000232593,Non-Cancer,X,76769
ENSG00000096092,Non-Cancer,AUTO,15479
ENSG00000173588,Non-Cancer,AUTO,153539
ENSG00000204644,Non-Cancer,AUTO,8718
ENSG00000124251,Non-Cancer,AUTO,35326
ENSG00000142959,Non-Cancer,AUTO,4120
ENSG00000135063,Non-Cancer,AUTO,67991
ENSG00000110031,Non-Cancer,AUTO,51349
ENSG00000164756,Non-Cancer,AUTO,226441
ENSG00000163161,Non-Cancer,AUTO,36886
ENSG00000007341,Non-Cancer,AUTO,97307
ENSG00000145794,Non-Cancer,AUTO,174906
ENSG00000205765,Non-Cancer,AUTO,17448
ENSG00000117281,Non-Cancer,AUTO,19817
ENSG00000198832,Non-Cancer,AUTO,15297
ENSG00000173846,Non-Cancer,AUTO,5765
ENSG00000240403,Non-Cancer,AUTO,16764
ENSG00000128276,Non-Cancer,AUTO,6276
ENSG00000088808,Non-Cancer,AUTO,113838
ENSG00000162896,Non-Cancer,AUTO,17948
ENSG00000166411,Non-Cancer,AUTO,40451
ENSG00000265491,Non-Cancer,AUTO,85209
ENSG00000162885,Non-Cancer,AUTO,54558
ENSG00000167618,Non-Cancer,AUTO,12808
ENSG00000139508,Non-Cancer,AUTO,18906
ENSG00000170923,Non-Cancer,AUTO,7068
ENSG00000187791,Non-Cancer,AUTO,6714
ENSG00000127483,Non-Cancer,AUTO,44662
ENSG00000196724,Non-Cancer,AUTO,13509
ENSG00000161807,Non-Cancer,AUTO,935
ENSG00000162897,Non-Cancer,AUTO,12660
ENSG00000177354,Non-Cancer,AUTO,28294
ENSG00000185245,Non-Cancer,AUTO,2733
ENSG00000151834,Non-Cancer,AUTO,226803
ENSG00000170920,Non-Cancer,AUTO,938
ENSG00000131788,Non-Cancer,AUTO,11314
ENSG00000188396,Non-Cancer,AUTO,762
ENSG00000147324,Non-Cancer,AUTO,110291
ENSG00000135148,Non-Cancer,AUTO,28108
ENSG00000197535,Non-Cancer,AUTO,221767
ENSG00000285053,Non-Cancer,AUTO,120382
ENSG00000028137,Non-Cancer,AUTO,42225
ENSG00000117054,Non-Cancer,AUTO,63228
ENSG00000104970,Non-Cancer,AUTO,13079
ENSG00000100591,Non-Cancer,AUTO,11604
ENSG00000164128,Non-Cancer,AUTO,20871
ENSG00000113721,Non-Cancer,AUTO,42035
ENSG00000171763,Non-Cancer,AUTO,19088
ENSG00000078549,Non-Cancer,AUTO,59018
ENSG00000011405,Non-Cancer,AUTO,130253
ENSG00000182795,Non-Cancer,AUTO,14235
ENSG00000164129,Non-Cancer,AUTO,7995
ENSG00000054267,Non-Cancer,AUTO,196585
ENSG00000125753,Non-Cancer,AUTO,20404
ENSG00000106524,Non-Cancer,AUTO,46041
ENSG00000221866,Non-Cancer,AUTO,525356
ENSG00000144935,Non-Cancer,AUTO,83814
ENSG00000171766,Non-Cancer,AUTO,41203
ENSG00000180667,Non-Cancer,AUTO,9131
ENSG00000127603,Non-Cancer,AUTO,405861
ENSG00000110700,Non-Cancer,AUTO,3398
ENSG00000186364,Non-Cancer,AUTO,3324
ENSG00000140326,Non-Cancer,AUTO,13584
ENSG00000123836,Non-Cancer,AUTO,46658
ENSG00000188612,Non-Cancer,AUTO,17397
ENSG00000164163,Non-Cancer,AUTO,31247
ENSG00000151445,Non-Cancer,AUTO,31277
ENSG00000097096,Non-Cancer,AUTO,44173
ENSG00000198483,Non-Cancer,AUTO,19306
ENSG00000162642,Non-Cancer,AUTO,9719
ENSG00000214194,Non-Cancer,AUTO,1895
ENSG00000165606,Non-Cancer,AUTO,31835
ENSG00000189159,Non-Cancer,AUTO,33033
ENSG00000196570,Non-Cancer,AUTO,529
ENSG00000121440,Non-Cancer,AUTO,242507
ENSG00000173914,Non-Cancer,AUTO,12923
ENSG00000130803,Non-Cancer,AUTO,23044
ENSG00000130165,Non-Cancer,AUTO,8089
ENSG00000136425,Non-Cancer,AUTO,26938
ENSG00000130638,Non-Cancer,AUTO,173509
ENSG00000008294,Non-Cancer,AUTO,158691
ENSG00000143127,Non-Cancer,AUTO,18981
ENSG00000138768,Non-Cancer,AUTO,89693
ENSG00000151005,Non-Cancer,AUTO,2653
ENSG00000153904,Non-Cancer,AUTO,259882
ENSG00000198055,Non-Cancer,AUTO,39697
ENSG00000110013,Non-Cancer,AUTO,62594
ENSG00000198498,Non-Cancer,AUTO,26097
ENSG00000130045,Non-Cancer,AUTO,49173
ENSG00000151292,Non-Cancer,AUTO,104946
ENSG00000166228,Non-Cancer,AUTO,6504
ENSG00000244754,Non-Cancer,AUTO,106468
ENSG00000151572,Non-Cancer,AUTO,411115
ENSG00000139842,Non-Cancer,AUTO,58915
ENSG00000145425,Non-Cancer,AUTO,5079
ENSG00000204128,Non-Cancer,AUTO,12229
ENSG00000064199,Non-Cancer,AUTO,23720
ENSG00000022976,Non-Cancer,AUTO,25325
ENSG00000156411,Non-Cancer,AUTO,15981
ENSG00000184276,Non-Cancer,AUTO,4510
ENSG00000142583,Non-Cancer,AUTO,53371
ENSG00000248643,Non-Cancer,AUTO,29843
ENSG00000163710,Non-Cancer,AUTO,73281
ENSG00000233087,Non-Cancer,AUTO,3031
ENSG00000154415,Non-Cancer,AUTO,199143
ENSG00000188986,Non-Cancer,AUTO,18373
ENSG00000108528,Non-Cancer,AUTO,3121
ENSG00000272031,Non-Cancer,AUTO,5140
ENSG00000164162,Non-Cancer,AUTO,266633
ENSG00000271601,Non-Cancer,AUTO,24578
ENSG00000186871,Non-Cancer,X,34390
ENSG00000101104,Non-Cancer,AUTO,48973
ENSG00000186431,Non-Cancer,AUTO,16224
ENSG00000131779,Non-Cancer,AUTO,7487
ENSG00000154310,Non-Cancer,AUTO,399069
ENSG00000198034,Non-Cancer,X,21621
ENSG00000204371,Non-Cancer,AUTO,17928
ENSG00000169894,Non-Cancer,AUTO,18791
ENSG00000186910,Non-Cancer,AUTO,10326
ENSG00000121851,Non-Cancer,AUTO,14146
ENSG00000173064,Non-Cancer,AUTO,222251
ENSG00000139597,Non-Cancer,AUTO,27588
ENSG00000088205,Non-Cancer,AUTO,17729
ENSG00000186451,Non-Cancer,AUTO,14991
ENSG00000225805,Non-Cancer,AUTO,6108
ENSG00000170054,Non-Cancer,AUTO,16972
ENSG00000163947,Non-Cancer,AUTO,351911
ENSG00000102309,Non-Cancer,X,121573
ENSG00000265241,Non-Cancer,AUTO,9964
ENSG00000189099,Non-Cancer,AUTO,14282
ENSG00000123843,Non-Cancer,AUTO,11151
ENSG00000100865,Non-Cancer,AUTO,21814
ENSG00000106554,Non-Cancer,AUTO,297220
ENSG00000108523,Non-Cancer,AUTO,5214
ENSG00000131187,Non-Cancer,AUTO,7436
ENSG00000109686,Non-Cancer,AUTO,222881
ENSG00000125931,Non-Cancer,X,5549
ENSG00000077044,Non-Cancer,AUTO,117597
ENSG00000100629,Non-Cancer,AUTO,482534
ENSG00000187889,Non-Cancer,AUTO,100892
ENSG00000167588,Non-Cancer,AUTO,7500
ENSG00000131188,Non-Cancer,AUTO,9841
ENSG00000009780,Non-Cancer,AUTO,37143
ENSG00000188582,Non-Cancer,AUTO,14518
ENSG00000064419,Non-Cancer,AUTO,100993
ENSG00000182606,Non-Cancer,AUTO,212087
ENSG00000163714,Non-Cancer,AUTO,96049
